attempt_id,course_id,quiz_id,user_id,total_questions,total_answered_questions,total_marks,earned_marks,attempt_info,attempt_status,attempt_ip,attempt_started_at,attempt_ended_at,is_manually_reviewed,manually_reviewed_at
161,9515,9518,489,8,0,NULL,NULL,"a:9:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:22:"hide_quiz_time_display";s:1:"1";s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:2:"10";s:15:"quiz_auto_start";s:1:"1";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,171.99.155.110,"2020-05-08 03:23:04",NULL,NULL,NULL
162,9515,9518,504,8,0,NULL,NULL,"a:9:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:22:"hide_quiz_time_display";s:1:"1";s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:2:"10";s:15:"quiz_auto_start";s:1:"1";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,125.27.160.217,"2020-05-08 03:23:05",NULL,NULL,NULL
163,7313,9561,113,24,24,24.00,24.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.27,"2020-05-08 06:00:33","2020-05-08 06:09:39",NULL,NULL
164,7313,9561,187,24,24,24.00,21.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:00:52","2020-05-08 06:11:03",NULL,NULL
165,7313,9561,278,24,24,24.00,23.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.215.80,"2020-05-08 06:01:35","2020-05-08 06:12:20",NULL,NULL
166,7313,9561,91,24,24,24.00,23.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 06:02:39","2020-05-08 06:16:47",NULL,NULL
167,7313,9561,334,24,24,24.00,22.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 06:03:12","2020-05-08 06:20:45",NULL,NULL
168,7313,9561,33,24,24,24.00,24.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 06:03:30","2020-05-08 06:14:31",NULL,NULL
169,7313,9561,129,24,24,24.00,23.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:04:03","2020-05-08 06:10:18",NULL,NULL
170,7313,9561,309,24,24,24.00,22.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 06:04:10","2020-05-08 06:15:45",NULL,NULL
171,7313,9561,207,24,24,24.00,21.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.206.138.60,"2020-05-08 06:04:21","2020-05-08 06:12:38",NULL,NULL
172,7313,9561,310,24,24,24.00,19.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.81.80,"2020-05-08 06:04:43","2020-05-08 06:26:47",NULL,NULL
173,7313,9561,19,24,1,24.00,0.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,27.55.68.137,"2020-05-08 06:05:55","2020-05-09 08:41:03",NULL,NULL
174,7313,9561,205,24,24,24.00,23.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.233.102,"2020-05-08 06:07:21","2020-05-08 06:33:40",NULL,NULL
175,7313,9561,330,24,24,24.00,15.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 06:07:23","2020-05-08 06:20:30",NULL,NULL
176,7313,9561,332,24,24,24.00,23.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,110.169.129.26,"2020-05-08 06:08:38","2020-05-08 06:15:42",NULL,NULL
177,7313,9561,40,24,24,24.00,17.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 06:09:04","2020-05-08 06:23:27",NULL,NULL
178,7313,9628,113,55,54,55.00,44.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.27,"2020-05-08 06:10:06","2020-05-08 06:36:49",NULL,NULL
179,7313,9628,129,55,54,55.00,51.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:10:56","2020-05-08 06:34:24",NULL,NULL
180,7313,9628,187,55,54,55.00,49.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:12:01","2020-05-08 06:39:39",NULL,NULL
181,7313,9628,207,55,54,55.00,50.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.206.138.60,"2020-05-08 06:12:52","2020-05-08 06:47:00",NULL,NULL
182,7313,9628,278,55,54,55.00,52.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.215.80,"2020-05-08 06:13:37","2020-05-08 06:55:01",NULL,NULL
183,7313,9561,333,24,24,24.00,22.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.144,"2020-05-08 06:15:31","2020-05-08 06:37:31",NULL,NULL
184,7313,9628,332,55,54,55.00,41.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,110.169.129.26,"2020-05-08 06:16:19","2020-05-08 06:51:57",NULL,NULL
185,7313,9628,309,55,54,55.00,50.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.30.62,"2020-05-08 06:17:31","2020-05-08 06:56:08",NULL,NULL
186,7313,9628,91,55,54,55.00,51.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 06:17:38","2020-05-08 06:45:33",NULL,NULL
187,7313,9628,33,55,54,55.00,51.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.250.41,"2020-05-08 06:18:12","2020-05-08 06:58:19",NULL,NULL
188,7313,9628,330,55,54,55.00,41.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.165.9,"2020-05-08 06:21:24","2020-05-08 07:09:15",NULL,NULL
189,7313,9628,334,55,54,55.00,45.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,124.122.194.233,"2020-05-08 06:23:04","2020-05-08 07:15:45",NULL,NULL
190,7313,9628,40,55,53,55.00,46.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.31.9,"2020-05-08 06:27:26","2020-05-08 07:11:44",NULL,NULL
191,7313,9628,310,55,53,55.00,48.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.96.81.80,"2020-05-08 06:28:11","2020-05-08 07:19:16",NULL,NULL
192,7313,9882,129,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:35:09","2020-05-08 06:36:43",NULL,NULL
193,7313,9628,205,55,54,55.00,51.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.233.102,"2020-05-08 06:35:21","2020-05-08 07:37:38",NULL,NULL
194,7313,9872,129,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:36:55","2020-05-08 06:38:21",NULL,NULL
195,7313,9882,113,9,8,9.00,8.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.44,"2020-05-08 06:37:52","2020-05-08 06:39:26",NULL,NULL
196,7313,9628,333,55,54,55.00,48.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.237.144,"2020-05-08 06:38:27","2020-05-08 07:18:26",NULL,NULL
197,7313,9887,129,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:38:31","2020-05-08 06:42:23",NULL,NULL
198,7313,9872,113,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,58.11.6.44,"2020-05-08 06:39:46","2020-05-08 06:40:52",NULL,NULL
199,7313,9882,187,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:40:10","2020-05-08 06:42:20",NULL,NULL
200,7313,9885,129,14,14,14.00,11.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:42:30","2020-05-08 06:48:06",NULL,NULL
201,7313,9872,187,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:43:03","2020-05-08 06:44:21",NULL,NULL
202,7313,9882,91,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 06:46:34","2020-05-08 06:48:13",NULL,NULL
203,7313,9887,187,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:46:46","2020-05-08 06:47:52",NULL,NULL
204,7313,9872,91,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,119.76.29.20,"2020-05-08 06:48:38","2020-05-08 06:51:01",NULL,NULL
205,7313,9888,129,6,6,6.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.206.21,"2020-05-08 06:49:15","2020-05-08 06:53:18",NULL,NULL
206,7313,9885,187,14,14,14.00,11.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.49.243.10,"2020-05-08 06:49:28","2020-05-08 06:56:20",NULL,NULL
207,7313,9882,207,9,9,9.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.206.138.60,"2020-05-08 06:50:10","2020-05-08 06:52:09",NULL,NULL
